IDMascota,Timestamp,Raza,Edad,HR (bpm),Actividad (steps),GPS_Lat,GPS_Lon,Temperatura,Emoción
3251,2025-06-13 20:11:00,Oriental,18,141,132,21.5,-167.05,19.7ºC,Enfadado
3252,2025-06-13 20:12:00,Caniche,2,147,190,44.77,-169.32,20.2ºC,Ansiedad
3253,2025-06-13 20:13:00,Rottweiler,4,91,127,4.09,37.98,24.3ºC,Tristeza
3254,2025-06-13 20:14:00,Siamés,19,132,144,21.3,-61.93,29.7ºC,Miedo
3255,2025-06-13 20:15:00,Maltés,11,106,158,-18.98,26.16,25.1ºC,Miedo
3256,2025-06-13 20:16:00,Whippet,17,147,159,52.54,-121.09,24.3ºC,Relajación
3257,2025-06-13 20:17:00,Abyssinian,12,122,101,-5.71,99.67,26.1ºC,Tristeza
3258,2025-06-13 20:18:00,Abyssinian,2,85,152,32.44,129.86,18.9ºC,Tranquilo
3259,2025-06-13 20:19:00,Rottweiler,6,62,150,21.86,140.12,27.8ºC,Alerta
3260,2025-06-13 20:20:00,Doberman,9,82,191,36.42,-70.53,25.8ºC,Enfadado
3261,2025-06-13 20:21:00,Ragdoll,5,134,112,51.34,57.86,20.1ºC,Miedo
3262,2025-06-13 20:22:00,Husky,9,133,77,2.29,-79.54,25.6ºC,Relajación
3263,2025-06-13 20:23:00,Poodle,8,109,95,56.35,94.59,25.2ºC,Tristeza
3264,2025-06-13 20:24:00,Pug,8,95,77,-0.49,-136.61,18.8ºC,Ansiedad
3265,2025-06-13 20:25:00,Abyssinian,6,72,51,82.19,94.6,21.2ºC,Confusión
3266,2025-06-13 20:26:00,Siberiano,3,88,176,45.48,-21.7,22.7ºC,Confusión
3267,2025-06-13 20:27:00,Collie,5,97,66,-59.19,128.0,20.9ºC,Relajación
3268,2025-06-13 20:28:00,Beagle,9,176,108,59.33,86.02,20.9ºC,Miedo
3269,2025-06-13 20:29:00,Golden Retriever,7,136,181,9.29,-44.45,24.9ºC,Confusión
3270,2025-06-13 20:30:00,Persa,4,149,126,87.2,145.27,23.7ºC,Miedo
3271,2025-06-13 20:31:00,Beagle,7,143,180,39.39,-78.0,26.0ºC,Alerta
3272,2025-06-13 20:32:00,Abyssinian,5,64,164,-74.81,168.12,29.5ºC,Relajación
3273,2025-06-13 20:33:00,Somalí,11,79,146,-18.91,96.19,25.9ºC,Ansiedad
3274,2025-06-13 20:34:00,Cocker Spaniel,15,137,154,3.11,176.64,25.0ºC,Ansiedad
3275,2025-06-13 20:35:00,Shiba Inu,2,168,73,61.02,-160.59,28.2ºC,Relajación
3276,2025-06-13 20:36:00,Persa,13,73,84,41.28,-81.35,25.6ºC,Confusión
3277,2025-06-13 20:37:00,Maine Coon,16,67,51,-23.52,86.86,20.0ºC,Confusión
3278,2025-06-13 20:38:00,Bulldog,7,107,82,27.62,152.01,21.8ºC,Ansiedad
3279,2025-06-13 20:39:00,Golden Retriever,8,72,125,13.84,-169.64,26.8ºC,Alerta
3280,2025-06-13 20:40:00,Chihuahua,6,83,135,-67.31,-180.0,26.9ºC,Tranquilo
3281,2025-06-13 20:41:00,Maltés,7,138,187,-47.73,-87.75,29.8ºC,Confusión
3282,2025-06-13 20:42:00,Dachshund,18,174,130,-28.6,127.0,25.5ºC,Alerta
3283,2025-06-13 20:43:00,Maltés,7,124,111,-54.81,96.18,28.8ºC,Enfadado
3284,2025-06-13 20:44:00,Abyssinian,3,145,92,-62.98,-57.5,18.7ºC,Confusión
3285,2025-06-13 20:45:00,Rottweiler,5,93,170,-79.52,-179.28,24.8ºC,Tranquilo
3286,2025-06-13 20:46:00,Pit Bull,1,173,108,67.16,19.69,29.0ºC,Relajación
3287,2025-06-13 20:47:00,Shih Tzu,15,110,58,-37.99,-94.34,21.4ºC,Tristeza
3288,2025-06-13 20:48:00,Manx,3,163,126,-37.74,88.42,19.9ºC,Ansiedad
3289,2025-06-13 20:49:00,Cornish Rex,8,62,112,-52.88,-19.31,22.2ºC,Relajación
3290,2025-06-13 20:50:00,Maine Coon,9,178,101,-4.43,64.3,27.5ºC,Confusión
3291,2025-06-13 20:51:00,Australian Shepherd,15,149,72,2.56,126.83,19.0ºC,Tranquilo
3292,2025-06-13 20:52:00,Labrador,10,137,79,-52.51,12.87,25.2ºC,Ansiedad
3293,2025-06-13 20:53:00,Manx,2,117,70,19.54,-59.06,19.6ºC,Tristeza
3294,2025-06-13 20:54:00,Whippet,5,164,92,40.14,97.04,23.2ºC,Tristeza
3295,2025-06-13 20:55:00,Golden Retriever,19,131,184,-22.71,-84.53,29.6ºC,Tranquilo
3296,2025-06-13 20:56:00,Husky,13,172,65,15.38,140.95,20.3ºC,Tranquilo
3297,2025-06-13 20:57:00,Bulldog,11,114,72,0.41,-154.29,18.4ºC,Confusión
3298,2025-06-13 20:58:00,Abyssinian,1,178,136,-54.8,120.77,23.1ºC,Ansiedad
3299,2025-06-13 20:59:00,Golden Retriever,15,179,80,41.4,-147.04,24.9ºC,Enfadado
3300,2025-06-13 21:00:00,Pit Bull,18,139,170,54.26,-159.79,21.6ºC,Enfadado
3301,2025-06-13 21:01:00,Persa,16,101,118,26.78,-49.23,24.5ºC,Miedo
3302,2025-06-13 21:02:00,Weimaraner,9,80,183,-31.7,164.36,29.4ºC,Confusión
3303,2025-06-13 21:03:00,Collie,1,69,164,76.82,174.05,21.7ºC,Tristeza
3304,2025-06-13 21:04:00,Australian Shepherd,11,116,108,-8.04,-107.25,21.7ºC,Relajación
3305,2025-06-13 21:05:00,Boxer,9,84,195,-42.14,-126.49,23.8ºC,Relajación
3306,2025-06-13 21:06:00,Cocker Spaniel,11,115,126,-16.52,-52.94,24.2ºC,Alerta
3307,2025-06-13 21:07:00,Siberiano,13,97,187,34.57,-58.65,18.0ºC,Tristeza
3308,2025-06-13 21:08:00,Scottish Fold,2,145,56,62.27,93.45,25.4ºC,Enfadado
3309,2025-06-13 21:09:00,Siberiano,14,172,86,-25.82,-20.16,30.0ºC,Enfadado
3310,2025-06-13 21:10:00,Shih Tzu,6,120,135,-48.13,100.76,21.5ºC,Tristeza
3311,2025-06-13 21:11:00,Boston Terrier,8,171,65,22.77,89.54,25.6ºC,Confusión
3312,2025-06-13 21:12:00,Shiba Inu,18,106,165,75.82,28.19,18.1ºC,Alerta
3313,2025-06-13 21:13:00,Pug,16,113,167,-57.01,120.06,25.3ºC,Miedo
3314,2025-06-13 21:14:00,Shih Tzu,12,105,63,54.54,-109.57,23.4ºC,Tranquilo
3315,2025-06-13 21:15:00,Labrador,11,127,188,-4.21,-121.75,24.4ºC,Alerta
3316,2025-06-13 21:16:00,Dálmata,6,63,136,53.91,90.23,24.5ºC,Ansiedad
3317,2025-06-13 21:17:00,Setter Irlandés,3,153,153,1.0,-91.87,20.1ºC,Confusión
3318,2025-06-13 21:18:00,Poodle,14,125,190,-22.08,-178.99,27.2ºC,Tranquilo
3319,2025-06-13 21:19:00,Rottweiler,2,152,93,35.41,148.31,24.7ºC,Tranquilo
3320,2025-06-13 21:20:00,Golden Retriever,11,102,77,72.11,44.26,21.2ºC,Enfadado
3321,2025-06-13 21:21:00,Shih Tzu,3,121,65,-32.35,-19.82,29.2ºC,Relajación
3322,2025-06-13 21:22:00,Somalí,18,159,99,-7.07,81.27,18.2ºC,Ansiedad
3323,2025-06-13 21:23:00,Cocker Spaniel,1,144,164,-48.71,-60.0,26.7ºC,Alerta
3324,2025-06-13 21:24:00,Somalí,1,144,117,-56.99,163.32,22.6ºC,Relajación
3325,2025-06-13 21:25:00,Australian Shepherd,12,171,141,50.02,-155.3,24.3ºC,Tristeza
3326,2025-06-13 21:26:00,Boston Terrier,15,144,170,-53.88,50.74,21.5ºC,Confusión
3327,2025-06-13 21:27:00,Caniche,5,63,189,52.8,99.82,21.9ºC,Miedo
3328,2025-06-13 21:28:00,Maine Coon,6,124,65,-12.74,-11.11,18.2ºC,Alerta
3329,2025-06-13 21:29:00,Persa,16,121,102,89.11,91.79,26.8ºC,Tristeza
3330,2025-06-13 21:30:00,Shiba Inu,12,149,98,-54.48,153.69,26.5ºC,Tranquilo
3331,2025-06-13 21:31:00,Rottweiler,12,179,111,-73.26,87.84,25.9ºC,Enfadado
3332,2025-06-13 21:32:00,Cavalier King Charles,3,174,133,-76.42,-68.63,28.5ºC,Alerta
3333,2025-06-13 21:33:00,Caniche,2,61,105,60.38,22.26,28.8ºC,Relajación
3334,2025-06-13 21:34:00,American Shorthair,7,68,169,-11.2,148.18,24.7ºC,Ansiedad
3335,2025-06-13 21:35:00,Manx,2,178,139,-89.44,-18.32,26.2ºC,Relajación
3336,2025-06-13 21:36:00,American Shorthair,7,116,199,67.46,65.41,18.1ºC,Confusión
3337,2025-06-13 21:37:00,Cavalier King Charles,11,104,169,67.85,-12.41,28.2ºC,Enfadado
3338,2025-06-13 21:38:00,Boxer,11,77,122,55.16,-136.32,27.8ºC,Confusión
3339,2025-06-13 21:39:00,Golden Retriever,14,171,118,-45.3,-158.9,18.2ºC,Alerta
3340,2025-06-13 21:40:00,Akita,3,107,147,-22.9,162.82,24.5ºC,Relajación
3341,2025-06-13 21:41:00,Bull Terrier,14,101,51,44.09,40.52,28.9ºC,Ansiedad
3342,2025-06-13 21:42:00,Terranova,11,100,102,-1.92,-142.63,20.2ºC,Tranquilo
3343,2025-06-13 21:43:00,Akita,4,134,168,-62.31,128.68,22.2ºC,Confusión
3344,2025-06-13 21:44:00,Gran Danés,17,148,56,-46.3,8.17,22.0ºC,Ansiedad
3345,2025-06-13 21:45:00,Weimaraner,16,149,197,85.07,97.9,22.3ºC,Tristeza
3346,2025-06-13 21:46:00,Scottish Fold,3,117,124,-62.82,-134.37,18.5ºC,Alerta
3347,2025-06-13 21:47:00,Galgo,10,159,144,40.69,146.49,21.3ºC,Ansiedad
3348,2025-06-13 21:48:00,Australian Shepherd,15,101,52,-3.96,32.59,21.5ºC,Alerta
3349,2025-06-13 21:49:00,Manx,8,94,128,44.75,85.77,28.4ºC,Tristeza
3350,2025-06-13 21:50:00,Chihuahua,18,97,66,29.0,-168.7,22.2ºC,Ansiedad
3351,2025-06-13 21:51:00,Terranova,3,126,161,-10.95,-66.49,23.4ºC,Enfadado
3352,2025-06-13 21:52:00,Boston Terrier,7,100,101,-26.3,-83.72,22.6ºC,Ansiedad
3353,2025-06-13 21:53:00,Galgo,10,158,56,45.78,161.85,19.4ºC,Tranquilo
3354,2025-06-13 21:54:00,Husky,9,109,161,-31.83,-113.28,29.9ºC,Tristeza
3355,2025-06-13 21:55:00,Pastor Alemán,14,163,182,51.8,74.54,27.9ºC,Miedo
3356,2025-06-13 21:56:00,Ragdoll,14,145,103,32.37,-164.61,24.5ºC,Enfadado
3357,2025-06-13 21:57:00,Galgo,11,131,110,13.98,-108.83,23.7ºC,Enfadado
3358,2025-06-13 21:58:00,Siberiano,1,138,158,-23.62,-58.1,25.8ºC,Relajación
3359,2025-06-13 21:59:00,Bengala,4,104,65,-53.09,106.02,21.9ºC,Miedo
3360,2025-06-13 22:00:00,Galgo,6,130,96,37.88,104.39,18.6ºC,Ansiedad
3361,2025-06-13 22:01:00,Gran Danés,5,78,97,-73.56,162.94,22.9ºC,Tranquilo
3362,2025-06-13 22:02:00,Scottish Fold,3,163,170,84.7,150.04,29.8ºC,Ansiedad
3363,2025-06-13 22:03:00,Maine Coon,2,165,113,86.17,-150.65,20.2ºC,Tranquilo
3364,2025-06-13 22:04:00,Bulldog,3,76,99,-66.56,118.75,24.3ºC,Enfadado
3365,2025-06-13 22:05:00,Dachshund,9,124,90,-71.29,-17.58,18.1ºC,Confusión
3366,2025-06-13 22:06:00,Cocker Spaniel,19,168,71,-15.71,131.72,19.5ºC,Enfadado
3367,2025-06-13 22:07:00,British Shorthair,19,152,164,83.46,-147.86,25.0ºC,Relajación
3368,2025-06-13 22:08:00,Bulldog,17,136,54,-17.94,116.2,21.6ºC,Ansiedad
3369,2025-06-13 22:09:00,Boxer,18,115,194,-24.52,-122.53,28.9ºC,Miedo
3370,2025-06-13 22:10:00,Border Collie,11,171,150,36.65,-59.82,22.9ºC,Tristeza
3371,2025-06-13 22:11:00,Setter Irlandés,12,152,127,-57.83,-169.61,20.5ºC,Alerta
3372,2025-06-13 22:12:00,Border Collie,3,100,90,-24.6,-135.46,24.5ºC,Tristeza
3373,2025-06-13 22:13:00,Caniche,18,101,141,-37.56,-19.54,27.5ºC,Relajación
3374,2025-06-13 22:14:00,Husky,6,65,71,18.28,114.6,18.2ºC,Confusión
3375,2025-06-13 22:15:00,Dálmata,7,128,102,-60.7,98.52,24.1ºC,Confusión
3376,2025-06-13 22:16:00,Border Collie,1,157,142,8.77,-95.29,27.3ºC,Confusión
3377,2025-06-13 22:17:00,British Shorthair,6,134,59,64.36,-125.39,19.2ºC,Tranquilo
3378,2025-06-13 22:18:00,Oriental,18,132,195,2.55,-39.87,28.8ºC,Tristeza
3379,2025-06-13 22:19:00,Pit Bull,13,161,98,33.03,137.98,21.2ºC,Miedo
3380,2025-06-13 22:20:00,American Shorthair,19,99,120,-76.46,-147.09,20.0ºC,Alerta
3381,2025-06-13 22:21:00,Bull Terrier,7,100,68,-9.18,15.45,25.1ºC,Enfadado
3382,2025-06-13 22:22:00,Siberiano,19,68,104,-72.92,-148.03,20.1ºC,Enfadado
3383,2025-06-13 22:23:00,Pug,9,67,70,17.9,-10.72,26.2ºC,Alerta
3384,2025-06-13 22:24:00,Australian Shepherd,3,103,75,-39.41,-134.36,23.9ºC,Enfadado
3385,2025-06-13 22:25:00,Rottweiler,12,117,77,-38.29,-151.08,19.3ºC,Tranquilo
3386,2025-06-13 22:26:00,Labrador,18,163,89,-76.18,-111.29,28.9ºC,Ansiedad
3387,2025-06-13 22:27:00,Akita,8,126,78,-34.16,-88.11,26.1ºC,Tranquilo
3388,2025-06-13 22:28:00,Poodle,9,72,69,1.2,-80.54,24.6ºC,Alerta
3389,2025-06-13 22:29:00,British Shorthair,13,78,69,15.24,52.3,22.5ºC,Alerta
3390,2025-06-13 22:30:00,Maltés,8,157,123,-78.0,-160.21,19.6ºC,Miedo
3391,2025-06-13 22:31:00,Shiba Inu,10,155,189,27.26,-150.91,26.5ºC,Miedo
3392,2025-06-13 22:32:00,Poodle,17,108,169,-2.0,-112.07,27.8ºC,Ansiedad
3393,2025-06-13 22:33:00,Terranova,7,139,146,6.64,133.94,19.5ºC,Tristeza
3394,2025-06-13 22:34:00,Cavalier King Charles,17,159,169,59.9,46.3,23.9ºC,Tristeza
3395,2025-06-13 22:35:00,Whippet,18,141,74,-28.4,82.93,23.8ºC,Relajación
3396,2025-06-13 22:36:00,Sphynx,2,137,53,-58.67,-46.67,22.2ºC,Miedo
3397,2025-06-13 22:37:00,Shiba Inu,3,89,53,9.33,-103.24,27.5ºC,Tristeza
3398,2025-06-13 22:38:00,Boston Terrier,19,125,186,80.1,-166.33,19.2ºC,Confusión
3399,2025-06-13 22:39:00,Pit Bull,1,136,192,3.22,-4.13,20.5ºC,Miedo
3400,2025-06-13 22:40:00,Shih Tzu,10,150,75,59.74,26.74,18.0ºC,Miedo
3401,2025-06-13 22:41:00,Husky,14,118,128,46.27,142.92,22.5ºC,Confusión
3402,2025-06-13 22:42:00,British Shorthair,13,112,139,3.3,137.55,21.5ºC,Miedo
3403,2025-06-13 22:43:00,Rottweiler,9,111,120,26.56,-27.11,28.4ºC,Miedo
3404,2025-06-13 22:44:00,Cavalier King Charles,6,140,125,-16.8,-27.51,26.9ºC,Relajación
3405,2025-06-13 22:45:00,Pug,6,90,148,5.51,-122.0,19.0ºC,Alerta
3406,2025-06-13 22:46:00,Golden Retriever,19,74,176,1.31,-87.32,26.9ºC,Miedo
3407,2025-06-13 22:47:00,Gran Danés,10,79,81,37.64,153.24,26.1ºC,Relajación
3408,2025-06-13 22:48:00,Siamés,3,64,58,-16.2,-129.23,21.4ºC,Ansiedad
3409,2025-06-13 22:49:00,Dachshund,18,66,127,-72.04,168.73,18.2ºC,Relajación
3410,2025-06-13 22:50:00,Cavalier King Charles,19,77,62,51.97,1.71,19.4ºC,Relajación
3411,2025-06-13 22:51:00,Yorkshire Terrier,5,115,173,33.27,-15.62,21.0ºC,Tranquilo
3412,2025-06-13 22:52:00,Collie,11,134,145,81.02,-117.13,27.8ºC,Confusión
3413,2025-06-13 22:53:00,Ragdoll,10,155,132,-12.83,58.15,23.6ºC,Ansiedad
3414,2025-06-13 22:54:00,Rottweiler,17,173,193,-75.92,-14.46,29.0ºC,Tranquilo
3415,2025-06-13 22:55:00,Husky,4,150,189,-68.11,-46.56,27.5ºC,Ansiedad
3416,2025-06-13 22:56:00,Ragdoll,18,149,67,49.2,-84.77,21.4ºC,Relajación
3417,2025-06-13 22:57:00,Akita,18,160,190,-77.8,-156.06,28.1ºC,Miedo
3418,2025-06-13 22:58:00,Pug,1,104,142,73.41,6.96,19.4ºC,Tranquilo
3419,2025-06-13 22:59:00,Collie,14,87,73,-39.3,-67.35,18.4ºC,Tranquilo
3420,2025-06-13 23:00:00,Siberiano,8,109,151,71.8,74.83,25.3ºC,Ansiedad
3421,2025-06-13 23:01:00,Persa,2,61,189,49.23,80.47,22.1ºC,Ansiedad
3422,2025-06-13 23:02:00,Maltés,19,143,109,66.82,-60.44,22.0ºC,Tristeza
3423,2025-06-13 23:03:00,Cornish Rex,15,127,109,-51.47,60.88,26.2ºC,Enfadado
3424,2025-06-13 23:04:00,Sphynx,2,136,149,17.22,-86.88,28.2ºC,Ansiedad
3425,2025-06-13 23:05:00,Cocker Spaniel,4,83,50,-73.15,81.78,21.9ºC,Tranquilo
3426,2025-06-13 23:06:00,Dálmata,1,171,92,-53.59,-174.21,21.9ºC,Alerta
3427,2025-06-13 23:07:00,Beagle,19,161,104,-34.22,-125.42,24.4ºC,Ansiedad
3428,2025-06-13 23:08:00,Bull Terrier,10,163,83,43.35,-91.8,25.8ºC,Confusión
3429,2025-06-13 23:09:00,Setter Irlandés,1,107,83,-85.55,98.26,20.4ºC,Tristeza
3430,2025-06-13 23:10:00,Siberiano,15,104,159,72.56,-156.1,29.0ºC,Confusión
3431,2025-06-13 23:11:00,Cocker Spaniel,4,178,133,-77.26,-112.3,25.9ºC,Enfadado
3432,2025-06-13 23:12:00,Sphynx,7,152,139,-22.23,-50.9,25.5ºC,Confusión
3433,2025-06-13 23:13:00,Persa,7,117,128,-75.4,-176.7,28.9ºC,Alerta
3434,2025-06-13 23:14:00,Sphynx,18,95,120,48.41,94.36,28.9ºC,Miedo
3435,2025-06-13 23:15:00,Persa,13,61,120,-64.56,21.64,19.6ºC,Tristeza
3436,2025-06-13 23:16:00,Akita,10,164,163,69.26,144.24,19.7ºC,Enfadado
3437,2025-06-13 23:17:00,Pug,8,77,78,5.44,-168.83,27.1ºC,Relajación
3438,2025-06-13 23:18:00,Dálmata,10,108,192,80.73,-82.3,29.5ºC,Tranquilo
3439,2025-06-13 23:19:00,Maine Coon,14,67,146,-37.74,83.25,26.0ºC,Tranquilo
3440,2025-06-13 23:20:00,Bengala,14,117,102,-8.22,63.05,22.9ºC,Ansiedad
3441,2025-06-13 23:21:00,Persa,11,74,194,34.96,-92.5,26.2ºC,Tranquilo
3442,2025-06-13 23:22:00,Sphynx,6,164,113,59.74,34.45,20.7ºC,Alerta
3443,2025-06-13 23:23:00,Pastor Alemán,1,76,110,-14.16,105.75,30.0ºC,Tranquilo
3444,2025-06-13 23:24:00,Shiba Inu,19,82,157,70.64,-167.98,23.2ºC,Alerta
3445,2025-06-13 23:25:00,Dálmata,7,125,86,-68.76,78.35,29.2ºC,Relajación
3446,2025-06-13 23:26:00,American Shorthair,18,129,184,37.56,-89.25,23.2ºC,Miedo
3447,2025-06-13 23:27:00,Persa,3,152,57,-27.32,161.23,29.1ºC,Alerta
3448,2025-06-13 23:28:00,Setter Irlandés,11,86,127,-71.76,13.76,22.0ºC,Relajación
3449,2025-06-13 23:29:00,Cornish Rex,5,96,117,-20.4,-167.98,27.1ºC,Relajación
3450,2025-06-13 23:30:00,Bengala,19,108,70,68.44,-34.76,29.4ºC,Relajación
3451,2025-06-13 23:31:00,British Shorthair,2,123,143,86.5,167.87,25.8ºC,Alerta
3452,2025-06-13 23:32:00,Oriental,4,93,124,-19.3,82.93,26.1ºC,Enfadado
3453,2025-06-13 23:33:00,Cavalier King Charles,10,77,191,69.55,-71.83,19.2ºC,Relajación
3454,2025-06-13 23:34:00,Siamés,2,123,127,1.74,27.1,23.7ºC,Miedo
3455,2025-06-13 23:35:00,Bull Terrier,8,165,115,39.06,35.68,28.6ºC,Enfadado
3456,2025-06-13 23:36:00,Sphynx,1,133,195,-81.83,-171.59,20.9ºC,Alerta
3457,2025-06-13 23:37:00,Poodle,6,161,103,10.32,-115.62,27.5ºC,Miedo
3458,2025-06-13 23:38:00,Cavalier King Charles,11,103,149,-77.37,18.64,26.1ºC,Tristeza
3459,2025-06-13 23:39:00,Galgo,10,76,70,-41.65,-35.01,20.7ºC,Miedo
3460,2025-06-13 23:40:00,Rottweiler,13,118,102,12.03,-111.59,21.4ºC,Relajación
3461,2025-06-13 23:41:00,Boston Terrier,1,72,132,55.29,98.16,23.1ºC,Alerta
3462,2025-06-13 23:42:00,Galgo,2,111,193,10.96,-3.96,19.5ºC,Alerta
3463,2025-06-13 23:43:00,Poodle,3,119,53,78.51,-68.41,29.0ºC,Enfadado
3464,2025-06-13 23:44:00,Siberiano,9,171,104,55.86,-121.8,26.9ºC,Alerta
3465,2025-06-13 23:45:00,Siberiano,5,101,64,-61.88,40.02,22.4ºC,Ansiedad
3466,2025-06-13 23:46:00,Golden Retriever,10,150,113,-19.99,59.85,21.6ºC,Enfadado
3467,2025-06-13 23:47:00,Abyssinian,10,123,161,30.33,61.05,26.3ºC,Enfadado
3468,2025-06-13 23:48:00,Setter Irlandés,12,176,193,78.91,-100.7,23.1ºC,Ansiedad
3469,2025-06-13 23:49:00,Siberiano,18,125,167,87.79,34.32,20.8ºC,Relajación
3470,2025-06-13 23:50:00,Boston Terrier,1,93,69,47.37,145.95,23.2ºC,Tranquilo
3471,2025-06-13 23:51:00,Australian Shepherd,3,154,113,13.28,-52.85,28.5ºC,Tristeza
3472,2025-06-13 23:52:00,Gran Danés,5,146,82,46.19,-104.12,18.8ºC,Tranquilo
3473,2025-06-13 23:53:00,Ragdoll,17,130,130,-40.82,97.97,22.4ºC,Relajación
3474,2025-06-13 23:54:00,Birmano,8,161,175,-38.95,-116.32,29.5ºC,Confusión
3475,2025-06-13 23:55:00,Weimaraner,17,123,118,27.78,-88.65,18.2ºC,Confusión
3476,2025-06-13 23:56:00,Chihuahua,9,92,143,66.93,-143.77,28.7ºC,Miedo
3477,2025-06-13 23:57:00,Oriental,6,71,117,84.57,-83.57,22.5ºC,Tristeza
3478,2025-06-13 23:58:00,Akita,17,168,136,-28.56,-32.28,20.3ºC,Enfadado
3479,2025-06-13 23:59:00,Beagle,8,135,70,53.38,-156.9,18.2ºC,Tristeza
3480,2025-06-14 00:00:00,Birmano,7,78,112,63.28,133.82,18.8ºC,Tristeza
3481,2025-06-14 00:01:00,Birmano,7,68,134,22.17,4.92,20.1ºC,Ansiedad
3482,2025-06-14 00:02:00,Persa,15,133,183,-27.43,31.72,18.3ºC,Ansiedad
3483,2025-06-14 00:03:00,Labrador,7,76,73,21.44,-46.34,22.0ºC,Confusión
3484,2025-06-14 00:04:00,Rottweiler,8,109,160,15.2,61.14,18.5ºC,Tristeza
3485,2025-06-14 00:05:00,Shiba Inu,9,163,144,19.17,-24.56,26.3ºC,Miedo
3486,2025-06-14 00:06:00,Cavalier King Charles,15,98,132,21.47,94.07,27.8ºC,Alerta
3487,2025-06-14 00:07:00,Cavalier King Charles,2,100,151,62.47,115.7,28.6ºC,Tranquilo
3488,2025-06-14 00:08:00,Pug,7,69,127,-59.39,61.87,24.6ºC,Confusión
3489,2025-06-14 00:09:00,Caniche,15,71,173,-23.89,-3.12,29.4ºC,Tristeza
3490,2025-06-14 00:10:00,Labrador,18,138,189,15.48,101.62,18.1ºC,Alerta
3491,2025-06-14 00:11:00,Pit Bull,18,154,169,-39.0,-2.06,19.6ºC,Tristeza
3492,2025-06-14 00:12:00,Weimaraner,10,74,64,86.07,-139.86,21.5ºC,Enfadado
3493,2025-06-14 00:13:00,Doberman,18,87,132,-42.63,-138.12,27.5ºC,Relajación
3494,2025-06-14 00:14:00,Husky,1,63,55,-5.47,161.49,28.6ºC,Alerta
3495,2025-06-14 00:15:00,Manx,7,95,116,67.93,-103.12,25.4ºC,Enfadado
3496,2025-06-14 00:16:00,Persa,3,178,171,-75.59,113.73,22.6ºC,Tranquilo
3497,2025-06-14 00:17:00,Australian Shepherd,14,124,198,57.72,-91.19,26.0ºC,Relajación
3498,2025-06-14 00:18:00,Boxer,12,167,133,12.78,-24.92,20.2ºC,Enfadado
3499,2025-06-14 00:19:00,Abyssinian,14,157,160,-84.28,55.78,23.5ºC,Ansiedad
3500,2025-06-14 00:20:00,Sphynx,4,106,194,72.52,-122.81,24.1ºC,Confusión
3501,2025-06-14 00:21:00,Boston Terrier,13,140,185,-82.94,85.41,19.3ºC,Tristeza
3502,2025-06-14 00:22:00,Bulldog,16,98,113,2.74,68.37,18.4ºC,Confusión
3503,2025-06-14 00:23:00,Ragdoll,16,97,175,-81.17,15.51,27.0ºC,Tranquilo
3504,2025-06-14 00:24:00,Boston Terrier,5,103,77,-77.18,23.72,24.4ºC,Tristeza
3505,2025-06-14 00:25:00,Yorkshire Terrier,6,110,147,69.7,-141.92,22.0ºC,Relajación
3506,2025-06-14 00:26:00,Bengala,6,156,190,47.85,-23.06,23.2ºC,Alerta
3507,2025-06-14 00:27:00,Collie,18,144,62,-54.55,-148.83,29.5ºC,Alerta
3508,2025-06-14 00:28:00,Oriental,6,85,135,21.68,-69.17,22.6ºC,Tristeza
3509,2025-06-14 00:29:00,Birmano,7,169,70,53.04,144.11,19.2ºC,Relajación
3510,2025-06-14 00:30:00,Gran Danés,16,95,112,70.13,26.83,23.6ºC,Tristeza
3511,2025-06-14 00:31:00,Yorkshire Terrier,9,128,160,-5.7,87.37,25.8ºC,Tristeza
3512,2025-06-14 00:32:00,Scottish Fold,13,156,125,71.55,26.6,18.1ºC,Miedo
3513,2025-06-14 00:33:00,Boxer,12,60,122,1.41,-110.07,22.0ºC,Enfadado
3514,2025-06-14 00:34:00,Cavalier King Charles,19,112,56,33.88,34.13,22.7ºC,Tristeza
3515,2025-06-14 00:35:00,Doberman,1,65,121,86.23,91.94,23.6ºC,Alerta
3516,2025-06-14 00:36:00,Pastor Alemán,8,96,178,-47.53,-130.17,21.6ºC,Miedo
3517,2025-06-14 00:37:00,Rottweiler,4,61,180,-59.67,114.09,26.0ºC,Tranquilo
3518,2025-06-14 00:38:00,American Shorthair,19,176,153,-28.44,19.94,29.3ºC,Tristeza
3519,2025-06-14 00:39:00,Border Collie,5,128,77,-60.41,-178.46,29.0ºC,Alerta
3520,2025-06-14 00:40:00,Yorkshire Terrier,17,149,92,-38.85,7.12,26.0ºC,Ansiedad
3521,2025-06-14 00:41:00,Pastor Alemán,3,100,146,43.74,-37.56,24.1ºC,Relajación
3522,2025-06-14 00:42:00,Persa,19,110,95,-4.05,-73.28,27.9ºC,Ansiedad
3523,2025-06-14 00:43:00,Beagle,1,176,50,-22.49,97.65,28.0ºC,Tristeza
3524,2025-06-14 00:44:00,Terranova,1,106,151,-23.63,143.82,28.0ºC,Alerta
3525,2025-06-14 00:45:00,Golden Retriever,9,72,84,-54.98,94.56,19.9ºC,Relajación
3526,2025-06-14 00:46:00,Cocker Spaniel,5,135,103,-9.47,124.84,18.3ºC,Confusión
3527,2025-06-14 00:47:00,Collie,7,128,73,22.43,147.16,29.8ºC,Relajación
