IDAudio,IDMascota,Timestamp,Frecuencia_Max (Hz),Espectrograma (path),Emoción
V10058,1634,2025-06-15 01:47:00,513,/spectrograms/V10058.png,Sed
V10059,2636,2025-06-15 01:47:30,432,/spectrograms/V10059.png,Alegría
V10060,3896,2025-06-15 01:48:00,394,/spectrograms/V10060.png,Sed
V10061,1466,2025-06-15 01:48:30,534,/spectrograms/V10061.png,Alegría
V10062,877,2025-06-15 01:49:00,377,/spectrograms/V10062.png,Sed
V10063,2779,2025-06-15 01:49:30,440,/spectrograms/V10063.png,Necesita afecto
V10064,1842,2025-06-15 01:50:00,352,/spectrograms/V10064.png,Dolor
V10065,1637,2025-06-15 01:50:30,440,/spectrograms/V10065.png,Jugar
V10066,1143,2025-06-15 01:51:00,360,/spectrograms/V10066.png,Alegría
V10067,3481,2025-06-15 01:51:30,327,/spectrograms/V10067.png,Jugar
V10068,1676,2025-06-15 01:52:00,522,/spectrograms/V10068.png,Sed
V10069,1395,2025-06-15 01:52:30,487,/spectrograms/V10069.png,Jugar
V10070,737,2025-06-15 01:53:00,359,/spectrograms/V10070.png,Sed
V10071,1791,2025-06-15 01:53:30,425,/spectrograms/V10071.png,Jugar
V10072,3145,2025-06-15 01:54:00,445,/spectrograms/V10072.png,Sed
V10073,3521,2025-06-15 01:54:30,450,/spectrograms/V10073.png,Necesita afecto
V10074,2872,2025-06-15 01:55:00,393,/spectrograms/V10074.png,Sed
V10075,1842,2025-06-15 01:55:30,526,/spectrograms/V10075.png,Jugar
V10076,1495,2025-06-15 01:56:00,383,/spectrograms/V10076.png,Hambre
V10077,156,2025-06-15 01:56:30,488,/spectrograms/V10077.png,Sed
V10078,2819,2025-06-15 01:57:00,321,/spectrograms/V10078.png,Necesita afecto
V10079,934,2025-06-15 01:57:30,329,/spectrograms/V10079.png,Necesita afecto
V10080,576,2025-06-15 01:58:00,562,/spectrograms/V10080.png,Hambre
V10081,1334,2025-06-15 01:58:30,304,/spectrograms/V10081.png,Dolor
V10082,3108,2025-06-15 01:59:00,516,/spectrograms/V10082.png,Dolor
V10083,248,2025-06-15 01:59:30,504,/spectrograms/V10083.png,Sed
V10084,1452,2025-06-15 02:00:00,460,/spectrograms/V10084.png,Alegría
V10085,1068,2025-06-15 02:00:30,585,/spectrograms/V10085.png,Dolor
V10086,453,2025-06-15 02:01:00,431,/spectrograms/V10086.png,Alegría
V10087,1143,2025-06-15 02:01:30,500,/spectrograms/V10087.png,Jugar
V10088,3421,2025-06-15 02:02:00,380,/spectrograms/V10088.png,Alegría
V10089,2741,2025-06-15 02:02:30,372,/spectrograms/V10089.png,Dolor
V10090,909,2025-06-15 02:03:00,576,/spectrograms/V10090.png,Alegría
V10091,940,2025-06-15 02:03:30,450,/spectrograms/V10091.png,Necesita afecto
V10092,3460,2025-06-15 02:04:00,521,/spectrograms/V10092.png,Dolor
V10093,1094,2025-06-15 02:04:30,541,/spectrograms/V10093.png,Alegría
V10094,2995,2025-06-15 02:05:00,517,/spectrograms/V10094.png,Dolor
V10095,3942,2025-06-15 02:05:30,590,/spectrograms/V10095.png,Hambre
V10096,2502,2025-06-15 02:06:00,404,/spectrograms/V10096.png,Dolor
V10097,267,2025-06-15 02:06:30,406,/spectrograms/V10097.png,Hambre
V10098,2779,2025-06-15 02:07:00,391,/spectrograms/V10098.png,Alegría
V10099,1462,2025-06-15 02:07:30,381,/spectrograms/V10099.png,Hambre
V10100,2414,2025-06-15 02:08:00,481,/spectrograms/V10100.png,Dolor
V10101,3774,2025-06-15 02:08:30,566,/spectrograms/V10101.png,Necesita afecto
V10102,3840,2025-06-15 02:09:00,325,/spectrograms/V10102.png,Hambre
V10103,1211,2025-06-15 02:09:30,377,/spectrograms/V10103.png,Dolor
V10104,3299,2025-06-15 02:10:00,456,/spectrograms/V10104.png,Necesita afecto
V10105,61,2025-06-15 02:10:30,514,/spectrograms/V10105.png,Jugar
V10106,2216,2025-06-15 02:11:00,386,/spectrograms/V10106.png,Sed
V10107,2180,2025-06-15 02:11:30,305,/spectrograms/V10107.png,Hambre
V10108,155,2025-06-15 02:12:00,359,/spectrograms/V10108.png,Hambre
V10109,2832,2025-06-15 02:12:30,523,/spectrograms/V10109.png,Alegría
V10110,722,2025-06-15 02:13:00,429,/spectrograms/V10110.png,Jugar
V10111,7,2025-06-15 02:13:30,419,/spectrograms/V10111.png,Alegría
V10112,523,2025-06-15 02:14:00,593,/spectrograms/V10112.png,Alegría
V10113,1736,2025-06-15 02:14:30,347,/spectrograms/V10113.png,Dolor
V10114,251,2025-06-15 02:15:00,307,/spectrograms/V10114.png,Alegría
V10115,1600,2025-06-15 02:15:30,500,/spectrograms/V10115.png,Hambre
V10116,2740,2025-06-15 02:16:00,439,/spectrograms/V10116.png,Alegría
V10117,1664,2025-06-15 02:16:30,567,/spectrograms/V10117.png,Necesita afecto
V10118,3334,2025-06-15 02:17:00,319,/spectrograms/V10118.png,Hambre
V10119,2168,2025-06-15 02:17:30,495,/spectrograms/V10119.png,Sed
V10120,2096,2025-06-15 02:18:00,550,/spectrograms/V10120.png,Dolor
V10121,3141,2025-06-15 02:18:30,588,/spectrograms/V10121.png,Alegría
V10122,1913,2025-06-15 02:19:00,305,/spectrograms/V10122.png,Necesita afecto
V10123,1286,2025-06-15 02:19:30,541,/spectrograms/V10123.png,Sed
V10124,2790,2025-06-15 02:20:00,553,/spectrograms/V10124.png,Necesita afecto
V10125,1788,2025-06-15 02:20:30,416,/spectrograms/V10125.png,Hambre
V10126,1469,2025-06-15 02:21:00,565,/spectrograms/V10126.png,Alegría
V10127,1503,2025-06-15 02:21:30,453,/spectrograms/V10127.png,Necesita afecto
V10128,1255,2025-06-15 02:22:00,538,/spectrograms/V10128.png,Alegría
V10129,224,2025-06-15 02:22:30,541,/spectrograms/V10129.png,Hambre
V10130,2505,2025-06-15 02:23:00,387,/spectrograms/V10130.png,Jugar
V10131,719,2025-06-15 02:23:30,409,/spectrograms/V10131.png,Necesita afecto
V10132,2901,2025-06-15 02:24:00,558,/spectrograms/V10132.png,Dolor
V10133,3438,2025-06-15 02:24:30,410,/spectrograms/V10133.png,Alegría
V10134,949,2025-06-15 02:25:00,354,/spectrograms/V10134.png,Sed
V10135,28,2025-06-15 02:25:30,567,/spectrograms/V10135.png,Hambre
V10136,2925,2025-06-15 02:26:00,536,/spectrograms/V10136.png,Hambre
V10137,3803,2025-06-15 02:26:30,590,/spectrograms/V10137.png,Sed
V10138,901,2025-06-15 02:27:00,528,/spectrograms/V10138.png,Dolor
V10139,849,2025-06-15 02:27:30,451,/spectrograms/V10139.png,Jugar
V10140,101,2025-06-15 02:28:00,572,/spectrograms/V10140.png,Alegría
V10141,2106,2025-06-15 02:28:30,384,/spectrograms/V10141.png,Jugar
V10142,3096,2025-06-15 02:29:00,501,/spectrograms/V10142.png,Hambre
V10143,415,2025-06-15 02:29:30,542,/spectrograms/V10143.png,Necesita afecto
V10144,3299,2025-06-15 02:30:00,476,/spectrograms/V10144.png,Jugar
V10145,3241,2025-06-15 02:30:30,406,/spectrograms/V10145.png,Necesita afecto
V10146,3561,2025-06-15 02:31:00,333,/spectrograms/V10146.png,Dolor
V10147,3318,2025-06-15 02:31:30,562,/spectrograms/V10147.png,Hambre
V10148,1860,2025-06-15 02:32:00,561,/spectrograms/V10148.png,Necesita afecto
V10149,3796,2025-06-15 02:32:30,595,/spectrograms/V10149.png,Alegría
V10150,2411,2025-06-15 02:33:00,591,/spectrograms/V10150.png,Hambre
V10151,1489,2025-06-15 02:33:30,538,/spectrograms/V10151.png,Dolor
V10152,1454,2025-06-15 02:34:00,573,/spectrograms/V10152.png,Alegría
V10153,1802,2025-06-15 02:34:30,461,/spectrograms/V10153.png,Hambre
V10154,421,2025-06-15 02:35:00,384,/spectrograms/V10154.png,Jugar
V10155,3989,2025-06-15 02:35:30,404,/spectrograms/V10155.png,Sed
V10156,21,2025-06-15 02:36:00,403,/spectrograms/V10156.png,Hambre
V10157,636,2025-06-15 02:36:30,478,/spectrograms/V10157.png,Alegría
V10158,3441,2025-06-15 02:37:00,300,/spectrograms/V10158.png,Necesita afecto
V10159,464,2025-06-15 02:37:30,429,/spectrograms/V10159.png,Necesita afecto
V10160,2145,2025-06-15 02:38:00,553,/spectrograms/V10160.png,Hambre
V10161,3722,2025-06-15 02:38:30,416,/spectrograms/V10161.png,Hambre
V10162,1516,2025-06-15 02:39:00,314,/spectrograms/V10162.png,Dolor
V10163,3922,2025-06-15 02:39:30,536,/spectrograms/V10163.png,Jugar
V10164,3425,2025-06-15 02:40:00,561,/spectrograms/V10164.png,Dolor
V10165,3677,2025-06-15 02:40:30,446,/spectrograms/V10165.png,Sed
V10166,3167,2025-06-15 02:41:00,549,/spectrograms/V10166.png,Dolor
V10167,24,2025-06-15 02:41:30,422,/spectrograms/V10167.png,Necesita afecto
V10168,2428,2025-06-15 02:42:00,444,/spectrograms/V10168.png,Necesita afecto
V10169,396,2025-06-15 02:42:30,346,/spectrograms/V10169.png,Alegría
V10170,1428,2025-06-15 02:43:00,481,/spectrograms/V10170.png,Sed
V10171,1990,2025-06-15 02:43:30,447,/spectrograms/V10171.png,Sed
V10172,3720,2025-06-15 02:44:00,516,/spectrograms/V10172.png,Dolor
V10173,1870,2025-06-15 02:44:30,418,/spectrograms/V10173.png,Alegría
V10174,3205,2025-06-15 02:45:00,528,/spectrograms/V10174.png,Hambre
V10175,2102,2025-06-15 02:45:30,530,/spectrograms/V10175.png,Alegría
V10176,3364,2025-06-15 02:46:00,467,/spectrograms/V10176.png,Necesita afecto
V10177,1014,2025-06-15 02:46:30,486,/spectrograms/V10177.png,Dolor
V10178,3184,2025-06-15 02:47:00,442,/spectrograms/V10178.png,Necesita afecto
V10179,422,2025-06-15 02:47:30,306,/spectrograms/V10179.png,Hambre
V10180,131,2025-06-15 02:48:00,424,/spectrograms/V10180.png,Jugar
V10181,420,2025-06-15 02:48:30,474,/spectrograms/V10181.png,Sed
V10182,3350,2025-06-15 02:49:00,314,/spectrograms/V10182.png,Dolor
V10183,2824,2025-06-15 02:49:30,477,/spectrograms/V10183.png,Necesita afecto
V10184,1981,2025-06-15 02:50:00,510,/spectrograms/V10184.png,Jugar
V10185,3966,2025-06-15 02:50:30,306,/spectrograms/V10185.png,Hambre
V10186,3662,2025-06-15 02:51:00,402,/spectrograms/V10186.png,Jugar
V10187,775,2025-06-15 02:51:30,457,/spectrograms/V10187.png,Necesita afecto
V10188,1092,2025-06-15 02:52:00,375,/spectrograms/V10188.png,Necesita afecto
V10189,1598,2025-06-15 02:52:30,476,/spectrograms/V10189.png,Hambre
V10190,1427,2025-06-15 02:53:00,339,/spectrograms/V10190.png,Hambre
V10191,2923,2025-06-15 02:53:30,352,/spectrograms/V10191.png,Jugar
V10192,175,2025-06-15 02:54:00,429,/spectrograms/V10192.png,Jugar
V10193,1304,2025-06-15 02:54:30,522,/spectrograms/V10193.png,Sed
V10194,464,2025-06-15 02:55:00,456,/spectrograms/V10194.png,Sed
V10195,390,2025-06-15 02:55:30,496,/spectrograms/V10195.png,Necesita afecto
V10196,2796,2025-06-15 02:56:00,582,/spectrograms/V10196.png,Hambre
V10197,136,2025-06-15 02:56:30,504,/spectrograms/V10197.png,Alegría
V10198,2457,2025-06-15 02:57:00,537,/spectrograms/V10198.png,Hambre
V10199,2272,2025-06-15 02:57:30,306,/spectrograms/V10199.png,Dolor
V10200,601,2025-06-15 02:58:00,522,/spectrograms/V10200.png,Dolor
V10201,3018,2025-06-15 02:58:30,368,/spectrograms/V10201.png,Hambre
V10202,619,2025-06-15 02:59:00,495,/spectrograms/V10202.png,Jugar
V10203,1577,2025-06-15 02:59:30,439,/spectrograms/V10203.png,Dolor
V10204,3770,2025-06-15 03:00:00,496,/spectrograms/V10204.png,Sed
V10205,2001,2025-06-15 03:00:30,352,/spectrograms/V10205.png,Necesita afecto
V10206,3260,2025-06-15 03:01:00,437,/spectrograms/V10206.png,Necesita afecto
V10207,2926,2025-06-15 03:01:30,322,/spectrograms/V10207.png,Necesita afecto
V10208,1411,2025-06-15 03:02:00,314,/spectrograms/V10208.png,Sed
V10209,9,2025-06-15 03:02:30,433,/spectrograms/V10209.png,Hambre
V10210,1204,2025-06-15 03:03:00,397,/spectrograms/V10210.png,Dolor
V10211,1722,2025-06-15 03:03:30,433,/spectrograms/V10211.png,Jugar
V10212,3516,2025-06-15 03:04:00,533,/spectrograms/V10212.png,Sed
V10213,594,2025-06-15 03:04:30,537,/spectrograms/V10213.png,Sed
V10214,3761,2025-06-15 03:05:00,386,/spectrograms/V10214.png,Necesita afecto
V10215,606,2025-06-15 03:05:30,304,/spectrograms/V10215.png,Sed
V10216,1925,2025-06-15 03:06:00,517,/spectrograms/V10216.png,Sed
V10217,1470,2025-06-15 03:06:30,534,/spectrograms/V10217.png,Jugar
V10218,2164,2025-06-15 03:07:00,514,/spectrograms/V10218.png,Sed
V10219,1696,2025-06-15 03:07:30,330,/spectrograms/V10219.png,Necesita afecto
V10220,2293,2025-06-15 03:08:00,510,/spectrograms/V10220.png,Sed
V10221,1307,2025-06-15 03:08:30,421,/spectrograms/V10221.png,Hambre
V10222,1237,2025-06-15 03:09:00,495,/spectrograms/V10222.png,Necesita afecto
V10223,1688,2025-06-15 03:09:30,371,/spectrograms/V10223.png,Hambre
V10224,1702,2025-06-15 03:10:00,427,/spectrograms/V10224.png,Dolor
V10225,2499,2025-06-15 03:10:30,509,/spectrograms/V10225.png,Dolor
V10226,3984,2025-06-15 03:11:00,350,/spectrograms/V10226.png,Jugar
V10227,3727,2025-06-15 03:11:30,364,/spectrograms/V10227.png,Sed
V10228,1049,2025-06-15 03:12:00,591,/spectrograms/V10228.png,Necesita afecto
V10229,1736,2025-06-15 03:12:30,486,/spectrograms/V10229.png,Dolor
V10230,233,2025-06-15 03:13:00,427,/spectrograms/V10230.png,Sed
V10231,1540,2025-06-15 03:13:30,588,/spectrograms/V10231.png,Alegría
V10232,3360,2025-06-15 03:14:00,366,/spectrograms/V10232.png,Alegría
V10233,685,2025-06-15 03:14:30,322,/spectrograms/V10233.png,Jugar
V10234,2232,2025-06-15 03:15:00,541,/spectrograms/V10234.png,Sed
V10235,2299,2025-06-15 03:15:30,365,/spectrograms/V10235.png,Dolor
V10236,2339,2025-06-15 03:16:00,563,/spectrograms/V10236.png,Hambre
V10237,949,2025-06-15 03:16:30,592,/spectrograms/V10237.png,Sed
V10238,2846,2025-06-15 03:17:00,500,/spectrograms/V10238.png,Alegría
V10239,3431,2025-06-15 03:17:30,345,/spectrograms/V10239.png,Sed
V10240,2672,2025-06-15 03:18:00,469,/spectrograms/V10240.png,Dolor
V10241,305,2025-06-15 03:18:30,486,/spectrograms/V10241.png,Hambre
V10242,2398,2025-06-15 03:19:00,361,/spectrograms/V10242.png,Necesita afecto
V10243,2001,2025-06-15 03:19:30,329,/spectrograms/V10243.png,Sed
V10244,3411,2025-06-15 03:20:00,512,/spectrograms/V10244.png,Dolor
V10245,1972,2025-06-15 03:20:30,317,/spectrograms/V10245.png,Necesita afecto
V10246,2527,2025-06-15 03:21:00,408,/spectrograms/V10246.png,Alegría
V10247,1489,2025-06-15 03:21:30,528,/spectrograms/V10247.png,Necesita afecto
V10248,3064,2025-06-15 03:22:00,574,/spectrograms/V10248.png,Alegría
V10249,130,2025-06-15 03:22:30,500,/spectrograms/V10249.png,Jugar
V10250,187,2025-06-15 03:23:00,374,/spectrograms/V10250.png,Jugar
V10251,1445,2025-06-15 03:23:30,532,/spectrograms/V10251.png,Alegría
V10252,3568,2025-06-15 03:24:00,452,/spectrograms/V10252.png,Hambre
V10253,1565,2025-06-15 03:24:30,393,/spectrograms/V10253.png,Jugar
V10254,2718,2025-06-15 03:25:00,553,/spectrograms/V10254.png,Hambre
V10255,1910,2025-06-15 03:25:30,565,/spectrograms/V10255.png,Hambre
V10256,2283,2025-06-15 03:26:00,499,/spectrograms/V10256.png,Hambre
V10257,278,2025-06-15 03:26:30,501,/spectrograms/V10257.png,Dolor
V10258,3174,2025-06-15 03:27:00,443,/spectrograms/V10258.png,Sed
V10259,1483,2025-06-15 03:27:30,506,/spectrograms/V10259.png,Dolor
V10260,3809,2025-06-15 03:28:00,458,/spectrograms/V10260.png,Sed
V10261,787,2025-06-15 03:28:30,327,/spectrograms/V10261.png,Sed
V10262,2883,2025-06-15 03:29:00,431,/spectrograms/V10262.png,Hambre
V10263,1256,2025-06-15 03:29:30,318,/spectrograms/V10263.png,Alegría
V10264,1878,2025-06-15 03:30:00,453,/spectrograms/V10264.png,Sed
V10265,2322,2025-06-15 03:30:30,406,/spectrograms/V10265.png,Jugar
V10266,365,2025-06-15 03:31:00,474,/spectrograms/V10266.png,Necesita afecto
V10267,1502,2025-06-15 03:31:30,546,/spectrograms/V10267.png,Dolor
V10268,468,2025-06-15 03:32:00,391,/spectrograms/V10268.png,Dolor
V10269,1649,2025-06-15 03:32:30,528,/spectrograms/V10269.png,Necesita afecto
V10270,1925,2025-06-15 03:33:00,400,/spectrograms/V10270.png,Hambre
V10271,1996,2025-06-15 03:33:30,333,/spectrograms/V10271.png,Sed
V10272,2699,2025-06-15 03:34:00,532,/spectrograms/V10272.png,Necesita afecto
V10273,3800,2025-06-15 03:34:30,594,/spectrograms/V10273.png,Hambre
V10274,2874,2025-06-15 03:35:00,331,/spectrograms/V10274.png,Dolor
V10275,1298,2025-06-15 03:35:30,512,/spectrograms/V10275.png,Necesita afecto
V10276,1352,2025-06-15 03:36:00,546,/spectrograms/V10276.png,Sed
V10277,2909,2025-06-15 03:36:30,501,/spectrograms/V10277.png,Alegría
V10278,2232,2025-06-15 03:37:00,455,/spectrograms/V10278.png,Jugar
V10279,2966,2025-06-15 03:37:30,488,/spectrograms/V10279.png,Jugar
V10280,1848,2025-06-15 03:38:00,527,/spectrograms/V10280.png,Jugar
V10281,2029,2025-06-15 03:38:30,345,/spectrograms/V10281.png,Necesita afecto
V10282,1218,2025-06-15 03:39:00,551,/spectrograms/V10282.png,Sed
V10283,3863,2025-06-15 03:39:30,447,/spectrograms/V10283.png,Hambre
V10284,272,2025-06-15 03:40:00,366,/spectrograms/V10284.png,Sed
V10285,1324,2025-06-15 03:40:30,347,/spectrograms/V10285.png,Sed
V10286,3656,2025-06-15 03:41:00,305,/spectrograms/V10286.png,Dolor
V10287,2244,2025-06-15 03:41:30,501,/spectrograms/V10287.png,Jugar
V10288,2830,2025-06-15 03:42:00,412,/spectrograms/V10288.png,Necesita afecto
V10289,2953,2025-06-15 03:42:30,424,/spectrograms/V10289.png,Jugar
V10290,331,2025-06-15 03:43:00,316,/spectrograms/V10290.png,Sed
V10291,1776,2025-06-15 03:43:30,562,/spectrograms/V10291.png,Hambre
V10292,3558,2025-06-15 03:44:00,355,/spectrograms/V10292.png,Alegría
V10293,2668,2025-06-15 03:44:30,386,/spectrograms/V10293.png,Alegría
V10294,2547,2025-06-15 03:45:00,365,/spectrograms/V10294.png,Sed
V10295,3472,2025-06-15 03:45:30,461,/spectrograms/V10295.png,Dolor
V10296,3469,2025-06-15 03:46:00,591,/spectrograms/V10296.png,Alegría
V10297,1828,2025-06-15 03:46:30,541,/spectrograms/V10297.png,Alegría
V10298,1836,2025-06-15 03:47:00,365,/spectrograms/V10298.png,Necesita afecto
V10299,3172,2025-06-15 03:47:30,512,/spectrograms/V10299.png,Necesita afecto
V10300,2129,2025-06-15 03:48:00,359,/spectrograms/V10300.png,Dolor
V10301,3854,2025-06-15 03:48:30,461,/spectrograms/V10301.png,Sed
V10302,861,2025-06-15 03:49:00,364,/spectrograms/V10302.png,Dolor
V10303,3066,2025-06-15 03:49:30,586,/spectrograms/V10303.png,Sed
V10304,3089,2025-06-15 03:50:00,560,/spectrograms/V10304.png,Necesita afecto
V10305,3777,2025-06-15 03:50:30,458,/spectrograms/V10305.png,Alegría
V10306,3284,2025-06-15 03:51:00,526,/spectrograms/V10306.png,Sed
V10307,3937,2025-06-15 03:51:30,565,/spectrograms/V10307.png,Hambre
V10308,2174,2025-06-15 03:52:00,543,/spectrograms/V10308.png,Alegría
V10309,1846,2025-06-15 03:52:30,411,/spectrograms/V10309.png,Alegría
V10310,3710,2025-06-15 03:53:00,441,/spectrograms/V10310.png,Hambre
V10311,130,2025-06-15 03:53:30,305,/spectrograms/V10311.png,Dolor
V10312,3729,2025-06-15 03:54:00,352,/spectrograms/V10312.png,Necesita afecto
V10313,1792,2025-06-15 03:54:30,393,/spectrograms/V10313.png,Dolor
V10314,1559,2025-06-15 03:55:00,383,/spectrograms/V10314.png,Dolor
V10315,2262,2025-06-15 03:55:30,499,/spectrograms/V10315.png,Dolor
V10316,3201,2025-06-15 03:56:00,499,/spectrograms/V10316.png,Necesita afecto
V10317,1548,2025-06-15 03:56:30,559,/spectrograms/V10317.png,Dolor
V10318,3725,2025-06-15 03:57:00,359,/spectrograms/V10318.png,Dolor
V10319,3534,2025-06-15 03:57:30,447,/spectrograms/V10319.png,Jugar
V10320,970,2025-06-15 03:58:00,541,/spectrograms/V10320.png,Alegría
V10321,1804,2025-06-15 03:58:30,375,/spectrograms/V10321.png,Jugar
V10322,3129,2025-06-15 03:59:00,388,/spectrograms/V10322.png,Necesita afecto
V10323,598,2025-06-15 03:59:30,510,/spectrograms/V10323.png,Sed
V10324,3346,2025-06-15 04:00:00,313,/spectrograms/V10324.png,Sed
V10325,615,2025-06-15 04:00:30,371,/spectrograms/V10325.png,Hambre
V10326,3411,2025-06-15 04:01:00,374,/spectrograms/V10326.png,Sed
V10327,3934,2025-06-15 04:01:30,584,/spectrograms/V10327.png,Hambre
V10328,1167,2025-06-15 04:02:00,365,/spectrograms/V10328.png,Sed
V10329,423,2025-06-15 04:02:30,476,/spectrograms/V10329.png,Jugar
V10330,2382,2025-06-15 04:03:00,573,/spectrograms/V10330.png,Jugar
V10331,1865,2025-06-15 04:03:30,534,/spectrograms/V10331.png,Jugar
V10332,1953,2025-06-15 04:04:00,499,/spectrograms/V10332.png,Alegría
V10333,688,2025-06-15 04:04:30,593,/spectrograms/V10333.png,Necesita afecto
V10334,3205,2025-06-15 04:05:00,452,/spectrograms/V10334.png,Sed
V10335,3928,2025-06-15 04:05:30,329,/spectrograms/V10335.png,Sed
V10336,2312,2025-06-15 04:06:00,454,/spectrograms/V10336.png,Sed
V10337,147,2025-06-15 04:06:30,546,/spectrograms/V10337.png,Dolor
V10338,3508,2025-06-15 04:07:00,594,/spectrograms/V10338.png,Jugar
V10339,2060,2025-06-15 04:07:30,565,/spectrograms/V10339.png,Alegría
V10340,1864,2025-06-15 04:08:00,499,/spectrograms/V10340.png,Hambre
V10341,1928,2025-06-15 04:08:30,514,/spectrograms/V10341.png,Hambre
V10342,2103,2025-06-15 04:09:00,318,/spectrograms/V10342.png,Hambre
V10343,2278,2025-06-15 04:09:30,301,/spectrograms/V10343.png,Jugar
V10344,1146,2025-06-15 04:10:00,493,/spectrograms/V10344.png,Hambre
V10345,2909,2025-06-15 04:10:30,472,/spectrograms/V10345.png,Hambre
V10346,3305,2025-06-15 04:11:00,380,/spectrograms/V10346.png,Hambre
V10347,2210,2025-06-15 04:11:30,497,/spectrograms/V10347.png,Dolor
V10348,1618,2025-06-15 04:12:00,594,/spectrograms/V10348.png,Hambre
V10349,1985,2025-06-15 04:12:30,327,/spectrograms/V10349.png,Alegría
V10350,1583,2025-06-15 04:13:00,384,/spectrograms/V10350.png,Jugar
V10351,1900,2025-06-15 04:13:30,519,/spectrograms/V10351.png,Sed
V10352,2851,2025-06-15 04:14:00,536,/spectrograms/V10352.png,Dolor
V10353,2035,2025-06-15 04:14:30,385,/spectrograms/V10353.png,Dolor
V10354,3572,2025-06-15 04:15:00,345,/spectrograms/V10354.png,Jugar
V10355,1696,2025-06-15 04:15:30,417,/spectrograms/V10355.png,Hambre
V10356,2227,2025-06-15 04:16:00,402,/spectrograms/V10356.png,Sed
V10357,3434,2025-06-15 04:16:30,313,/spectrograms/V10357.png,Sed
V10358,3280,2025-06-15 04:17:00,358,/spectrograms/V10358.png,Hambre
V10359,3974,2025-06-15 04:17:30,331,/spectrograms/V10359.png,Necesita afecto
V10360,2953,2025-06-15 04:18:00,542,/spectrograms/V10360.png,Hambre
V10361,552,2025-06-15 04:18:30,487,/spectrograms/V10361.png,Sed
V10362,726,2025-06-15 04:19:00,397,/spectrograms/V10362.png,Alegría
V10363,3504,2025-06-15 04:19:30,549,/spectrograms/V10363.png,Hambre
V10364,3528,2025-06-15 04:20:00,441,/spectrograms/V10364.png,Jugar
V10365,3576,2025-06-15 04:20:30,324,/spectrograms/V10365.png,Hambre
V10366,3936,2025-06-15 04:21:00,339,/spectrograms/V10366.png,Jugar
V10367,1178,2025-06-15 04:21:30,312,/spectrograms/V10367.png,Dolor
V10368,3410,2025-06-15 04:22:00,561,/spectrograms/V10368.png,Necesita afecto
V10369,2341,2025-06-15 04:22:30,527,/spectrograms/V10369.png,Dolor
V10370,2484,2025-06-15 04:23:00,455,/spectrograms/V10370.png,Jugar
V10371,2444,2025-06-15 04:23:30,372,/spectrograms/V10371.png,Necesita afecto
V10372,166,2025-06-15 04:24:00,410,/spectrograms/V10372.png,Dolor
